Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year
0 days 01:36:03.385000,SAI,55,0 days 00:01:32.071000,22.0,1.0,,,0 days 00:00:18.639000,0 days 00:00:38.976000,0 days 00:00:34.456000,0 days 01:34:49.883000,0 days 01:35:28.859000,0 days 01:36:03.315000,280.0,311.0,207.0,312.0,False,HARD,22.0,True,Ferrari,0 days 01:34:31.314000,2023-11-26 13:35:32.439,1,6.0,False,,False,True,26.7,53.0,1015.2,False,32.4,341,1.7,2023
0 days 01:40:56.417000,SAI,55,0 days 00:01:30.188000,25.0,2.0,,,0 days 00:00:18.454000,0 days 00:00:38.565000,0 days 00:00:33.169000,0 days 01:39:44.613000,0 days 01:40:23.178000,0 days 01:40:56.347000,278.0,295.0,209.0,299.0,True,HARD,2.0,True,Ferrari,0 days 01:39:26.229000,2023-11-26 13:40:27.354,1,16.0,False,,False,True,26.7,52.0,1015.2,False,32.0,271,1.7,2023
0 days 01:42:26.424000,SAI,55,0 days 00:01:30.007000,26.0,2.0,,,0 days 00:00:18.352000,0 days 00:00:38.381000,0 days 00:00:33.274000,0 days 01:41:14.699000,0 days 01:41:53.080000,0 days 01:42:26.354000,280.0,301.0,208.0,303.0,True,HARD,3.0,True,Ferrari,0 days 01:40:56.417000,2023-11-26 13:41:57.542,1,16.0,False,,False,True,26.6,53.0,1015.2,False,32.0,320,1.5,2023
0 days 01:43:56.265000,SAI,55,0 days 00:01:29.841000,27.0,2.0,,,0 days 00:00:18.324000,0 days 00:00:37.970000,0 days 00:00:33.547000,0 days 01:42:44.678000,0 days 01:43:22.648000,0 days 01:43:56.195000,283.0,298.0,209.0,333.0,True,HARD,4.0,True,Ferrari,0 days 01:42:26.424000,2023-11-26 13:43:27.549,1,15.0,False,,False,True,26.7,53.0,1015.2,False,32.1,275,1.7,2023
0 days 01:45:26.242000,SAI,55,0 days 00:01:29.977000,28.0,2.0,,,0 days 00:00:18.442000,0 days 00:00:38.389000,0 days 00:00:33.146000,0 days 01:44:14.637000,0 days 01:44:53.026000,0 days 01:45:26.172000,284.0,297.0,210.0,325.0,False,HARD,5.0,True,Ferrari,0 days 01:43:56.265000,2023-11-26 13:44:57.390,1,14.0,False,,False,True,26.6,53.0,1015.2,False,32.1,329,1.2,2023
0 days 01:46:55.882000,SAI,55,0 days 00:01:29.640000,29.0,2.0,,,0 days 00:00:18.233000,0 days 00:00:38.447000,0 days 00:00:32.960000,0 days 01:45:44.405000,0 days 01:46:22.852000,0 days 01:46:55.812000,283.0,298.0,208.0,303.0,True,HARD,6.0,True,Ferrari,0 days 01:45:26.242000,2023-11-26 13:46:27.367,1,14.0,False,,False,True,26.6,52.0,1015.2,False,32.1,296,1.2,2023
0 days 01:49:55.346000,SAI,55,0 days 00:01:29.764000,31.0,2.0,,,0 days 00:00:18.217000,0 days 00:00:38.321000,0 days 00:00:33.226000,0 days 01:48:43.729000,0 days 01:49:22.050000,0 days 01:49:55.276000,280.0,297.0,210.0,302.0,False,HARD,8.0,True,Ferrari,0 days 01:48:25.582000,2023-11-26 13:49:26.707,1,14.0,False,,False,True,26.6,52.0,1015.2,False,31.9,274,1.7,2023
0 days 01:51:25.243000,SAI,55,0 days 00:01:29.897000,32.0,2.0,,,0 days 00:00:18.117000,0 days 00:00:38.285000,0 days 00:00:33.495000,0 days 01:50:13.393000,0 days 01:50:51.678000,0 days 01:51:25.173000,286.0,313.0,211.0,311.0,False,HARD,9.0,True,Ferrari,0 days 01:49:55.346000,2023-11-26 13:50:56.471,1,12.0,False,,False,True,26.6,51.0,1015.2,False,31.6,345,1.7,2023
0 days 01:52:55.003000,SAI,55,0 days 00:01:29.760000,33.0,2.0,,,0 days 00:00:18.195000,0 days 00:00:38.628000,0 days 00:00:32.937000,0 days 01:51:43.368000,0 days 01:52:21.996000,0 days 01:52:54.933000,280.0,294.0,210.0,295.0,False,HARD,10.0,True,Ferrari,0 days 01:51:25.243000,2023-11-26 13:52:26.368,1,12.0,False,,False,True,26.6,51.0,1015.4,False,31.7,262,1.1,2023
0 days 01:54:24.677000,SAI,55,0 days 00:01:29.674000,34.0,2.0,,,0 days 00:00:18.124000,0 days 00:00:38.596000,0 days 00:00:32.954000,0 days 01:53:13.057000,0 days 01:53:51.653000,0 days 01:54:24.607000,282.0,295.0,210.0,301.0,False,HARD,11.0,True,Ferrari,0 days 01:52:55.003000,2023-11-26 13:53:56.128,1,12.0,False,,False,True,26.5,51.0,1015.2,False,31.9,311,1.3,2023
0 days 01:55:54.171000,SAI,55,0 days 00:01:29.494000,35.0,2.0,,,0 days 00:00:18.073000,0 days 00:00:38.417000,0 days 00:00:33.004000,0 days 01:54:42.680000,0 days 01:55:21.097000,0 days 01:55:54.101000,,294.0,210.0,301.0,True,HARD,12.0,True,Ferrari,0 days 01:54:24.677000,2023-11-26 13:55:25.802,1,12.0,False,,False,True,26.6,51.0,1015.2,False,31.7,305,1.2,2023
0 days 01:57:24.399000,SAI,55,0 days 00:01:30.228000,36.0,2.0,,,0 days 00:00:18.129000,0 days 00:00:38.764000,0 days 00:00:33.335000,0 days 01:56:12.230000,0 days 01:56:50.994000,0 days 01:57:24.329000,,297.0,211.0,300.0,False,HARD,13.0,True,Ferrari,0 days 01:55:54.171000,2023-11-26 13:56:55.296,1,11.0,False,,False,True,26.6,51.0,1015.4,False,31.7,273,1.5,2023
0 days 01:58:54.206000,SAI,55,0 days 00:01:29.807000,37.0,2.0,,,0 days 00:00:18.108000,0 days 00:00:38.474000,0 days 00:00:33.225000,0 days 01:57:42.437000,0 days 01:58:20.911000,0 days 01:58:54.136000,283.0,295.0,211.0,303.0,False,HARD,14.0,True,Ferrari,0 days 01:57:24.399000,2023-11-26 13:58:25.524,1,9.0,False,,False,True,26.7,51.0,1015.2,False,31.4,354,1.7,2023
0 days 02:00:23.952000,SAI,55,0 days 00:01:29.746000,38.0,2.0,,,0 days 00:00:18.150000,0 days 00:00:38.103000,0 days 00:00:33.493000,0 days 01:59:12.286000,0 days 01:59:50.389000,0 days 02:00:23.882000,289.0,311.0,211.0,312.0,False,HARD,15.0,True,Ferrari,0 days 01:58:54.206000,2023-11-26 13:59:55.331,1,9.0,False,,False,True,26.7,52.0,1015.2,False,31.4,350,1.5,2023
0 days 02:01:54.533000,SAI,55,0 days 00:01:30.581000,39.0,2.0,,,0 days 00:00:18.195000,0 days 00:00:38.632000,0 days 00:00:33.754000,0 days 02:00:42.077000,0 days 02:01:20.709000,0 days 02:01:54.463000,290.0,319.0,212.0,327.0,False,HARD,16.0,True,Ferrari,0 days 02:00:23.952000,2023-11-26 14:01:25.077,1,9.0,False,,False,True,26.6,52.0,1015.4,False,31.5,262,1.8,2023
0 days 02:03:24.168000,SAI,55,0 days 00:01:29.635000,40.0,2.0,,,0 days 00:00:18.103000,0 days 00:00:38.424000,0 days 00:00:33.108000,0 days 02:02:12.566000,0 days 02:02:50.990000,0 days 02:03:24.098000,284.0,296.0,210.0,300.0,False,HARD,17.0,True,Ferrari,0 days 02:01:54.533000,2023-11-26 14:02:55.658,1,9.0,False,,False,True,26.6,53.0,1015.2,False,31.1,297,1.7,2023
0 days 02:04:53.663000,SAI,55,0 days 00:01:29.495000,41.0,2.0,,,0 days 00:00:18.130000,0 days 00:00:38.437000,0 days 00:00:32.928000,0 days 02:03:42.228000,0 days 02:04:20.665000,0 days 02:04:53.593000,283.0,294.0,209.0,300.0,False,HARD,18.0,True,Ferrari,0 days 02:03:24.168000,2023-11-26 14:04:25.293,1,9.0,False,,False,True,26.6,52.0,1015.2,False,31.4,356,1.7,2023
0 days 02:06:23.115000,SAI,55,0 days 00:01:29.452000,42.0,2.0,,,0 days 00:00:18.064000,0 days 00:00:38.443000,0 days 00:00:32.945000,0 days 02:05:11.657000,0 days 02:05:50.100000,0 days 02:06:23.045000,,298.0,210.0,301.0,True,HARD,19.0,True,Ferrari,0 days 02:04:53.663000,2023-11-26 14:05:54.788,1,9.0,False,,False,True,26.6,52.0,1015.2,False,31.3,285,1.7,2023
0 days 02:07:52.727000,SAI,55,0 days 00:01:29.612000,43.0,2.0,,,0 days 00:00:18.205000,0 days 00:00:38.517000,0 days 00:00:32.890000,0 days 02:06:41.250000,0 days 02:07:19.767000,0 days 02:07:52.657000,281.0,292.0,210.0,295.0,False,HARD,20.0,True,Ferrari,0 days 02:06:23.115000,2023-11-26 14:07:24.240,1,8.0,False,,False,True,26.6,52.0,1015.2,False,31.4,271,1.3,2023
0 days 02:09:22.536000,SAI,55,0 days 00:01:29.809000,44.0,2.0,,,0 days 00:00:18.272000,0 days 00:00:38.530000,0 days 00:00:33.007000,0 days 02:08:10.929000,0 days 02:08:49.459000,0 days 02:09:22.466000,282.0,304.0,211.0,302.0,False,HARD,21.0,True,Ferrari,0 days 02:07:52.727000,2023-11-26 14:08:53.852,1,8.0,False,,False,True,26.5,52.0,1015.4,False,31.3,265,1.3,2023
0 days 02:10:52.668000,SAI,55,0 days 00:01:30.132000,45.0,2.0,,,0 days 00:00:18.167000,0 days 00:00:38.751000,0 days 00:00:33.214000,0 days 02:09:40.633000,0 days 02:10:19.384000,0 days 02:10:52.598000,,295.0,212.0,305.0,False,HARD,22.0,True,Ferrari,0 days 02:09:22.536000,2023-11-26 14:10:23.661,1,8.0,False,,False,True,26.5,53.0,1015.2,False,31.2,285,1.7,2023
0 days 02:12:23.380000,SAI,55,0 days 00:01:30.712000,46.0,2.0,,,0 days 00:00:18.215000,0 days 00:00:38.645000,0 days 00:00:33.852000,0 days 02:11:10.813000,0 days 02:11:49.458000,0 days 02:12:23.310000,279.0,293.0,211.0,314.0,False,HARD,23.0,True,Ferrari,0 days 02:10:52.668000,2023-11-26 14:11:53.793,1,9.0,False,,False,True,26.5,53.0,1015.4,False,31.1,287,1.3,2023
0 days 02:13:54.482000,SAI,55,0 days 00:01:31.102000,47.0,2.0,,,0 days 00:00:18.120000,0 days 00:00:38.929000,0 days 00:00:34.053000,0 days 02:12:41.430000,0 days 02:13:20.359000,0 days 02:13:54.412000,290.0,301.0,210.0,299.0,False,HARD,24.0,True,Ferrari,0 days 02:12:23.380000,2023-11-26 14:13:24.505,1,10.0,False,,False,True,26.5,53.0,1015.2,False,31.2,355,1.7,2023
0 days 02:15:25.047000,SAI,55,0 days 00:01:30.565000,48.0,2.0,,,0 days 00:00:18.311000,0 days 00:00:39.098000,0 days 00:00:33.156000,0 days 02:14:12.723000,0 days 02:14:51.821000,0 days 02:15:24.977000,283.0,290.0,210.0,273.0,False,HARD,25.0,True,Ferrari,0 days 02:13:54.482000,2023-11-26 14:14:55.607,1,10.0,False,,False,True,26.5,53.0,1015.2,False,31.0,343,1.7,2023
0 days 02:16:55.080000,SAI,55,0 days 00:01:30.033000,49.0,2.0,,,0 days 00:00:18.221000,0 days 00:00:38.671000,0 days 00:00:33.141000,0 days 02:15:43.198000,0 days 02:16:21.869000,0 days 02:16:55.010000,281.0,289.0,210.0,290.0,False,HARD,26.0,True,Ferrari,0 days 02:15:25.047000,2023-11-26 14:16:26.172,1,10.0,False,,False,True,26.4,53.0,1015.2,False,31.1,269,2.0,2023
0 days 02:18:24.953000,SAI,55,0 days 00:01:29.873000,50.0,2.0,,,0 days 00:00:18.107000,0 days 00:00:38.666000,0 days 00:00:33.100000,0 days 02:17:13.117000,0 days 02:17:51.783000,0 days 02:18:24.883000,283.0,291.0,212.0,289.0,False,HARD,27.0,True,Ferrari,0 days 02:16:55.080000,2023-11-26 14:17:56.205,1,10.0,False,,False,True,26.4,53.0,1015.4,False,31.2,281,1.8,2023
0 days 02:19:54.671000,SAI,55,0 days 00:01:29.718000,51.0,2.0,,,0 days 00:00:18.123000,0 days 00:00:38.551000,0 days 00:00:33.044000,0 days 02:18:43.006000,0 days 02:19:21.557000,0 days 02:19:54.601000,,293.0,211.0,287.0,False,HARD,28.0,True,Ferrari,0 days 02:18:24.953000,2023-11-26 14:19:26.078,1,10.0,False,,False,True,26.5,53.0,1015.4,False,31.0,263,1.5,2023
0 days 02:21:24.316000,SAI,55,0 days 00:01:29.645000,52.0,2.0,,,0 days 00:00:18.207000,0 days 00:00:38.509000,0 days 00:00:32.929000,0 days 02:20:12.808000,0 days 02:20:51.317000,0 days 02:21:24.246000,282.0,293.0,212.0,289.0,False,HARD,29.0,True,Ferrari,0 days 02:19:54.671000,2023-11-26 14:20:55.796,1,10.0,False,,False,True,26.5,53.0,1015.5,False,31.0,263,1.7,2023
0 days 02:22:54.091000,SAI,55,0 days 00:01:29.775000,53.0,2.0,,,0 days 00:00:18.131000,0 days 00:00:38.573000,0 days 00:00:33.071000,0 days 02:21:42.377000,0 days 02:22:20.950000,0 days 02:22:54.021000,283.0,292.0,212.0,297.0,False,HARD,30.0,True,Ferrari,0 days 02:21:24.316000,2023-11-26 14:22:25.441,1,10.0,False,,False,True,26.6,53.0,1015.5,False,31.1,275,1.2,2023
0 days 02:24:23.825000,SAI,55,0 days 00:01:29.734000,54.0,2.0,,,0 days 00:00:18.073000,0 days 00:00:38.694000,0 days 00:00:32.967000,0 days 02:23:12.094000,0 days 02:23:50.788000,0 days 02:24:23.755000,284.0,292.0,212.0,293.0,False,HARD,31.0,True,Ferrari,0 days 02:22:54.091000,2023-11-26 14:23:55.216,1,10.0,False,,False,True,26.5,53.0,1015.5,False,31.1,257,2.0,2023
0 days 02:25:53.479000,SAI,55,0 days 00:01:29.654000,55.0,2.0,,,0 days 00:00:18.166000,0 days 00:00:38.515000,0 days 00:00:32.973000,0 days 02:24:41.921000,0 days 02:25:20.436000,0 days 02:25:53.409000,283.0,303.0,213.0,307.0,False,HARD,32.0,True,Ferrari,0 days 02:24:23.825000,2023-11-26 14:25:24.950,1,10.0,False,,False,True,26.5,53.0,1015.5,False,31.0,282,1.7,2023
0 days 01:04:05.157000,BOT,77,0 days 00:01:40.300000,1.0,1.0,,,,0 days 00:00:39.862000,0 days 00:00:35.683000,,0 days 01:03:29.534000,0 days 01:04:05.268000,280.0,287.0,212.0,293.0,False,HARD,1.0,True,Alfa Romeo,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,16.0,False,,False,False,27.1,49.0,1014.7,False,33.6,345,2.0,2023
0 days 01:05:37.927000,BOT,77,0 days 00:01:32.770000,2.0,1.0,,,0 days 00:00:18.909000,0 days 00:00:39.076000,0 days 00:00:34.785000,0 days 01:04:24.033000,0 days 01:05:03.109000,0 days 01:05:37.894000,278.0,298.0,209.0,302.0,True,HARD,2.0,True,Alfa Romeo,0 days 01:04:05.157000,2023-11-26 13:05:06.282,1,16.0,False,,False,True,27.0,49.0,1014.7,False,33.6,263,2.4,2023
0 days 01:07:09.625000,BOT,77,0 days 00:01:31.698000,3.0,1.0,,,0 days 00:00:18.751000,0 days 00:00:38.363000,0 days 00:00:34.584000,0 days 01:05:56.645000,0 days 01:06:35.008000,0 days 01:07:09.592000,280.0,317.0,208.0,321.0,True,HARD,3.0,True,Alfa Romeo,0 days 01:05:37.927000,2023-11-26 13:06:39.052,1,16.0,False,,False,True,27.1,49.0,1014.9,False,33.7,344,1.7,2023
0 days 01:08:40.906000,BOT,77,0 days 00:01:31.281000,4.0,1.0,,,0 days 00:00:18.611000,0 days 00:00:38.285000,0 days 00:00:34.385000,0 days 01:07:28.203000,0 days 01:08:06.488000,0 days 01:08:40.873000,285.0,311.0,208.0,327.0,True,HARD,4.0,True,Alfa Romeo,0 days 01:07:09.625000,2023-11-26 13:08:10.750,1,16.0,False,,False,True,27.0,50.0,1014.9,False,33.2,262,1.8,2023
0 days 01:10:12.351000,BOT,77,0 days 00:01:31.445000,5.0,1.0,,,0 days 00:00:18.609000,0 days 00:00:38.388000,0 days 00:00:34.448000,0 days 01:08:59.482000,0 days 01:09:37.870000,0 days 01:10:12.318000,,318.0,207.0,322.0,False,HARD,5.0,True,Alfa Romeo,0 days 01:08:40.906000,2023-11-26 13:09:42.031,1,16.0,False,,False,True,27.0,50.0,1014.7,False,33.1,273,2.4,2023
0 days 01:11:43.473000,BOT,77,0 days 00:01:31.122000,6.0,1.0,,,0 days 00:00:18.603000,0 days 00:00:38.366000,0 days 00:00:34.153000,0 days 01:10:30.921000,0 days 01:11:09.287000,0 days 01:11:43.440000,284.0,315.0,207.0,320.0,True,HARD,6.0,True,Alfa Romeo,0 days 01:10:12.351000,2023-11-26 13:11:13.476,1,16.0,False,,False,True,27.0,50.0,1014.9,False,33.0,264,1.7,2023
0 days 01:13:14.662000,BOT,77,0 days 00:01:31.189000,7.0,1.0,,,0 days 00:00:18.591000,0 days 00:00:38.376000,0 days 00:00:34.222000,0 days 01:12:02.031000,0 days 01:12:40.407000,0 days 01:13:14.629000,,315.0,207.0,320.0,False,HARD,7.0,True,Alfa Romeo,0 days 01:11:43.473000,2023-11-26 13:12:44.598,1,15.0,False,,False,True,27.0,51.0,1014.9,False,33.2,276,2.0,2023
0 days 01:14:45.868000,BOT,77,0 days 00:01:31.206000,8.0,1.0,,,0 days 00:00:18.463000,0 days 00:00:38.679000,0 days 00:00:34.064000,0 days 01:13:33.092000,0 days 01:14:11.771000,0 days 01:14:45.835000,287.0,311.0,206.0,303.0,False,HARD,8.0,True,Alfa Romeo,0 days 01:13:14.662000,2023-11-26 13:14:15.787,1,15.0,False,,False,True,26.9,51.0,1014.9,False,33.0,242,2.0,2023
0 days 01:16:17.584000,BOT,77,0 days 00:01:31.716000,9.0,1.0,,,0 days 00:00:18.656000,0 days 00:00:38.887000,0 days 00:00:34.173000,0 days 01:15:04.491000,0 days 01:15:43.378000,0 days 01:16:17.551000,280.0,310.0,205.0,299.0,False,HARD,9.0,True,Alfa Romeo,0 days 01:14:45.868000,2023-11-26 13:15:46.993,1,15.0,False,,False,True,26.9,51.0,1014.9,False,32.8,278,2.0,2023
0 days 01:17:49.297000,BOT,77,0 days 00:01:31.713000,10.0,1.0,,,0 days 00:00:18.521000,0 days 00:00:39.104000,0 days 00:00:34.088000,0 days 01:16:36.072000,0 days 01:17:15.176000,0 days 01:17:49.264000,282.0,295.0,205.0,299.0,False,HARD,10.0,True,Alfa Romeo,0 days 01:16:17.584000,2023-11-26 13:17:18.709,1,15.0,False,,False,True,26.9,52.0,1014.9,False,32.7,250,1.7,2023
0 days 01:19:20.913000,BOT,77,0 days 00:01:31.616000,11.0,1.0,,,0 days 00:00:18.622000,0 days 00:00:38.478000,0 days 00:00:34.516000,0 days 01:18:07.886000,0 days 01:18:46.364000,0 days 01:19:20.880000,286.0,300.0,206.0,317.0,False,HARD,11.0,True,Alfa Romeo,0 days 01:17:49.297000,2023-11-26 13:18:50.422,1,15.0,False,,False,True,26.9,52.0,1014.9,False,32.9,273,2.0,2023
0 days 01:20:52.693000,BOT,77,0 days 00:01:31.780000,12.0,1.0,,,0 days 00:00:18.705000,0 days 00:00:38.646000,0 days 00:00:34.429000,0 days 01:19:39.585000,0 days 01:20:18.231000,0 days 01:20:52.660000,279.0,302.0,204.0,317.0,False,HARD,12.0,True,Alfa Romeo,0 days 01:19:20.913000,2023-11-26 13:20:22.038,1,15.0,False,,False,True,26.8,52.0,1015.0,False,32.8,255,1.8,2023
0 days 01:22:24.580000,BOT,77,0 days 00:01:31.887000,13.0,1.0,,,0 days 00:00:18.528000,0 days 00:00:38.556000,0 days 00:00:34.803000,0 days 01:21:11.188000,0 days 01:21:49.744000,0 days 01:22:24.547000,283.0,314.0,207.0,319.0,False,HARD,13.0,True,Alfa Romeo,0 days 01:20:52.693000,2023-11-26 13:21:53.818,1,13.0,False,,False,True,26.8,53.0,1015.0,False,32.5,324,2.0,2023
0 days 01:23:56.289000,BOT,77,0 days 00:01:31.709000,14.0,1.0,,,0 days 00:00:18.479000,0 days 00:00:39.172000,0 days 00:00:34.058000,0 days 01:22:43.026000,0 days 01:23:22.198000,0 days 01:23:56.256000,278.0,291.0,207.0,295.0,False,HARD,14.0,True,Alfa Romeo,0 days 01:22:24.580000,2023-11-26 13:23:25.705,1,12.0,False,,False,True,26.8,53.0,1015.0,False,32.5,260,1.7,2023
0 days 01:25:27.725000,BOT,77,0 days 00:01:31.436000,15.0,1.0,,,0 days 00:00:18.430000,0 days 00:00:39.097000,0 days 00:00:33.909000,0 days 01:24:14.686000,0 days 01:24:53.783000,0 days 01:25:27.692000,281.0,293.0,207.0,296.0,False,HARD,15.0,True,Alfa Romeo,0 days 01:23:56.289000,2023-11-26 13:24:57.414,1,10.0,False,,False,True,26.8,54.0,1015.0,False,32.5,291,1.8,2023
0 days 01:26:59.200000,BOT,77,0 days 00:01:31.475000,16.0,1.0,,,0 days 00:00:18.451000,0 days 00:00:39.171000,0 days 00:00:33.853000,0 days 01:25:46.143000,0 days 01:26:25.314000,0 days 01:26:59.167000,283.0,292.0,206.0,296.0,False,HARD,16.0,True,Alfa Romeo,0 days 01:25:27.725000,2023-11-26 13:26:28.850,1,8.0,False,,False,True,26.7,54.0,1015.0,False,32.3,287,1.7,2023
0 days 01:28:30.761000,BOT,77,0 days 00:01:31.561000,17.0,1.0,,,0 days 00:00:18.625000,0 days 00:00:39.187000,0 days 00:00:33.749000,0 days 01:27:17.792000,0 days 01:27:56.979000,0 days 01:28:30.728000,281.0,293.0,205.0,297.0,False,HARD,17.0,True,Alfa Romeo,0 days 01:26:59.200000,2023-11-26 13:28:00.325,1,8.0,False,,False,True,26.7,53.0,1015.0,False,32.3,259,1.7,2023
0 days 01:30:02.997000,BOT,77,0 days 00:01:32.236000,18.0,1.0,,,0 days 00:00:18.756000,0 days 00:00:39.036000,0 days 00:00:34.444000,0 days 01:28:49.484000,0 days 01:29:28.520000,0 days 01:30:02.964000,,309.0,206.0,317.0,False,HARD,18.0,True,Alfa Romeo,0 days 01:28:30.761000,2023-11-26 13:29:31.886,1,7.0,False,,False,True,26.7,52.0,1015.0,False,32.6,338,1.7,2023
0 days 01:31:35.306000,BOT,77,0 days 00:01:32.309000,19.0,1.0,,,0 days 00:00:18.532000,0 days 00:00:39.365000,0 days 00:00:34.412000,0 days 01:30:21.496000,0 days 01:31:00.861000,0 days 01:31:35.273000,285.0,314.0,208.0,299.0,False,HARD,19.0,True,Alfa Romeo,0 days 01:30:02.997000,2023-11-26 13:31:04.122,1,8.0,False,,False,True,26.7,52.0,1015.0,False,32.6,256,1.5,2023
0 days 01:33:08.101000,BOT,77,0 days 00:01:32.795000,20.0,1.0,,,0 days 00:00:18.622000,0 days 00:00:39.176000,0 days 00:00:34.997000,0 days 01:31:53.895000,0 days 01:32:33.071000,0 days 01:33:08.068000,281.0,298.0,205.0,295.0,False,HARD,20.0,True,Alfa Romeo,0 days 01:31:35.306000,2023-11-26 13:32:36.431,1,10.0,False,,False,True,26.7,52.0,1015.2,False,32.6,294,1.7,2023
0 days 01:34:40.563000,BOT,77,0 days 00:01:32.462000,21.0,1.0,,,0 days 00:00:18.728000,0 days 00:00:39.436000,0 days 00:00:34.298000,0 days 01:33:26.796000,0 days 01:34:06.232000,0 days 01:34:40.530000,,309.0,203.0,289.0,False,HARD,21.0,True,Alfa Romeo,0 days 01:33:08.101000,2023-11-26 13:34:09.226,1,11.0,False,,False,True,26.7,52.0,1015.0,False,32.4,265,1.3,2023
0 days 01:36:13.485000,BOT,77,0 days 00:01:32.922000,22.0,1.0,,,0 days 00:00:18.646000,0 days 00:00:39.499000,0 days 00:00:34.777000,0 days 01:34:59.176000,0 days 01:35:38.675000,0 days 01:36:13.452000,283.0,321.0,203.0,301.0,False,HARD,22.0,True,Alfa Romeo,0 days 01:34:40.563000,2023-11-26 13:35:41.688,1,12.0,False,,False,True,26.7,53.0,1015.2,False,32.4,341,1.7,2023
0 days 01:37:46.419000,BOT,77,0 days 00:01:32.934000,23.0,1.0,,,0 days 00:00:18.688000,0 days 00:00:39.234000,0 days 00:00:35.012000,0 days 01:36:32.140000,0 days 01:37:11.374000,0 days 01:37:46.386000,,275.0,207.0,301.0,False,HARD,23.0,True,Alfa Romeo,0 days 01:36:13.485000,2023-11-26 13:37:14.610,1,12.0,False,,False,True,26.7,52.0,1015.2,False,32.1,268,1.5,2023
0 days 01:39:18.779000,BOT,77,0 days 00:01:32.360000,24.0,1.0,,,0 days 00:00:18.728000,0 days 00:00:39.123000,0 days 00:00:34.509000,0 days 01:38:05.114000,0 days 01:38:44.237000,0 days 01:39:18.746000,284.0,310.0,206.0,293.0,False,HARD,24.0,True,Alfa Romeo,0 days 01:37:46.419000,2023-11-26 13:38:47.544,1,12.0,False,,False,True,26.7,53.0,1015.2,False,32.1,331,1.7,2023
0 days 01:40:50.918000,BOT,77,0 days 00:01:32.139000,25.0,1.0,,,0 days 00:00:18.631000,0 days 00:00:39.077000,0 days 00:00:34.431000,0 days 01:39:37.377000,0 days 01:40:16.454000,0 days 01:40:50.885000,283.0,313.0,205.0,302.0,False,HARD,25.0,True,Alfa Romeo,0 days 01:39:18.779000,2023-11-26 13:40:19.904,1,13.0,False,,False,True,26.7,52.0,1015.2,False,32.0,271,1.7,2023
0 days 01:42:23.739000,BOT,77,0 days 00:01:32.821000,26.0,1.0,,,0 days 00:00:18.668000,0 days 00:00:39.270000,0 days 00:00:34.883000,0 days 01:41:09.553000,0 days 01:41:48.823000,0 days 01:42:23.706000,280.0,283.0,206.0,297.0,False,HARD,26.0,True,Alfa Romeo,0 days 01:40:50.918000,2023-11-26 13:41:52.043,1,14.0,False,,False,True,26.6,53.0,1015.2,False,32.0,320,1.5,2023
0 days 01:43:55.556000,BOT,77,0 days 00:01:31.817000,27.0,1.0,,,0 days 00:00:18.659000,0 days 00:00:38.959000,0 days 00:00:34.199000,0 days 01:42:42.365000,0 days 01:43:21.324000,0 days 01:43:55.523000,283.0,295.0,207.0,300.0,False,HARD,27.0,True,Alfa Romeo,0 days 01:42:23.739000,2023-11-26 13:43:24.864,1,14.0,False,,False,True,26.7,53.0,1015.2,False,32.1,275,1.7,2023
0 days 01:45:27.980000,BOT,77,0 days 00:01:32.424000,28.0,1.0,,,0 days 00:00:18.758000,0 days 00:00:39.126000,0 days 00:00:34.540000,0 days 01:44:14.281000,0 days 01:44:53.407000,0 days 01:45:27.947000,279.0,301.0,208.0,297.0,False,HARD,28.0,True,Alfa Romeo,0 days 01:43:55.556000,2023-11-26 13:44:56.681,1,15.0,False,,False,True,26.6,53.0,1015.2,False,32.1,329,1.2,2023
0 days 01:50:26.468000,BOT,77,0 days 00:01:31.308000,31.0,2.0,,,0 days 00:00:18.840000,0 days 00:00:38.909000,0 days 00:00:33.559000,0 days 01:49:13.967000,0 days 01:49:52.876000,0 days 01:50:26.435000,276.0,284.0,213.0,289.0,False,MEDIUM,2.0,True,Alfa Romeo,0 days 01:48:55.160000,2023-11-26 13:49:56.285,1,19.0,False,,False,True,26.6,52.0,1015.2,False,31.9,274,1.7,2023
0 days 01:51:56.713000,BOT,77,0 days 00:01:30.245000,32.0,2.0,,,0 days 00:00:18.359000,0 days 00:00:38.506000,0 days 00:00:33.380000,0 days 01:50:44.794000,0 days 01:51:23.300000,0 days 01:51:56.680000,282.0,291.0,213.0,296.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 01:50:26.468000,2023-11-26 13:51:27.593,1,19.0,False,,False,True,26.6,51.0,1015.2,False,31.7,257,1.7,2023
